DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,day_of_year,is_weekend,is_anomaly_iso,is_anomaly_svm,is_anomaly_combined
2004-05-30 06:00:00,0.1,781.0,71.44736842105263,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295,6,6,5,151,1,0,0,0
2004-05-30 07:00:00,0.2,828.0,243.30769230769232,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,7,6,5,151,1,0,0,0
2004-05-30 08:00:00,0.3,803.0,424.475,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,8,6,5,151,1,0,0,0
2004-05-30 09:00:00,0.3,811.0,377.825,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,9,6,5,151,1,0,0,0
2004-05-30 10:00:00,0.4,844.0,283.275,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,10,6,5,151,1,0,0,0
2004-05-30 11:00:00,0.3,833.0,240.05,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,11,6,5,151,1,0,0,0
2004-05-30 12:00:00,0.3,832.0,240.26315789473685,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,12,6,5,151,1,0,0,0
2004-05-30 13:00:00,0.1,771.0,262.5,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,13,6,5,151,1,0,0,0
2004-05-30 14:00:00,0.1,783.0,233.15384615384616,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595,14,6,5,151,1,0,0,0
2004-05-30 15:00:00,0.2,815.0,230.42105263157896,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028,15,6,5,151,1,0,0,0
2004-05-30 16:00:00,0.6,912.0,231.44736842105263,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,16,6,5,151,1,0,0,0
2004-05-30 17:00:00,0.5,894.0,300.9736842105263,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745,17,6,5,151,1,0,0,0
2004-05-30 18:00:00,0.9,963.0,390.5897435897436,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,18,6,5,151,1,0,0,0
2004-05-30 19:00:00,1.1,990.0,479.4102564102564,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,19,6,5,151,1,0,0,0
2004-05-30 20:00:00,1.3,1025.0,407.87179487179486,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,20,6,5,151,1,0,0,0
2004-05-30 21:00:00,1.5,997.0,210.97435897435898,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,21,6,5,151,1,0,0,0
2004-05-30 22:00:00,1.2,976.0,141.84615384615384,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,22,6,5,151,1,0,0,0
2004-05-30 23:00:00,0.4,878.0,130.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,23,6,5,151,1,0,0,0
2004-05-31 00:00:00,0.2,836.0,103.12820512820512,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,0,0,5,152,0,0,0,0
2004-05-31 01:00:00,0.3,855.0,82.05128205128206,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,1,0,5,152,0,0,0,0
2004-05-31 02:00:00,0.3,759.0,67.33333333333333,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,2,0,5,152,0,0,0,0
2004-05-31 03:00:00,0.3,738.0,54.87179487179487,1.4,539.0,4.0,1421.0,8.0,1257.0,477.0,18.9,45.0,0.9703,3,0,5,152,0,0,0,0
2004-05-31 04:00:00,0.5,736.0,42.743589743589745,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694,4,0,5,152,0,0,0,0
2004-05-31 05:00:00,0.5,765.0,40.078947368421055,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,5,0,5,152,0,0,0,0
2004-05-31 06:00:00,0.5,909.0,71.44736842105263,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,6,0,5,152,0,0,0,0
2004-05-31 07:00:00,1.6,1108.0,243.30769230769232,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,7,0,5,152,0,0,0,0
2004-05-31 08:00:00,3.6,1252.0,424.475,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,8,0,5,152,0,0,0,0
2004-05-31 09:00:00,2.2,1175.0,377.825,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,9,0,5,152,0,0,0,0
2004-05-31 10:00:00,1.6,1111.0,283.275,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,10,0,5,152,0,0,0,0
2004-05-31 11:00:00,1.4,1044.0,240.05,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,11,0,5,152,0,0,0,0
2004-05-31 12:00:00,1.4,1018.0,240.26315789473685,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,12,0,5,152,0,0,0,0
2004-05-31 13:00:00,1.5,1060.0,262.5,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,13,0,5,152,0,0,0,0
2004-05-31 14:00:00,1.3,1071.0,233.15384615384616,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,14,0,5,152,0,0,0,0
2004-05-31 15:00:00,1.2,1006.0,230.42105263157896,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,15,0,5,152,0,0,0,0
2004-05-31 16:00:00,1.8,1104.0,231.44736842105263,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,16,0,5,152,0,0,0,0
2004-05-31 17:00:00,3.0,1196.0,300.9736842105263,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,17,0,5,152,0,0,0,0
2004-05-31 18:00:00,3.5,1243.0,390.5897435897436,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,18,0,5,152,0,0,0,0
2004-05-31 19:00:00,2.4,1124.0,479.4102564102564,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,19,0,5,152,0,0,0,0
2004-05-31 20:00:00,1.1,1020.0,407.87179487179486,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,20,0,5,152,0,0,0,0
2004-05-31 21:00:00,0.8,1035.0,210.97435897435898,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519,21,0,5,152,0,0,0,0
2004-05-31 22:00:00,0.4,986.0,141.84615384615384,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,22,0,5,152,0,0,0,0
2004-05-31 23:00:00,0.6,1017.0,130.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,23,0,5,152,0,0,0,0
2004-06-01 00:00:00,0.3,922.0,103.12820512820512,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,0,1,6,153,0,0,0,0
2004-06-01 01:00:00,0.3,830.0,82.05128205128206,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443,1,1,6,153,0,0,0,0
2004-06-01 02:00:00,0.3,805.0,67.33333333333333,2.0,583.0,18.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608,2,1,6,153,0,0,0,0
2004-06-01 03:00:00,0.1,760.0,54.87179487179487,1.1,505.0,18.0,1527.0,26.0,1413.0,452.0,17.3,77.2,1.5104,3,1,6,153,0,1,1,1
2004-06-01 04:00:00,0.1,783.0,42.743589743589745,1.3,529.0,16.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318,4,1,6,153,0,1,1,1
2004-06-01 05:00:00,0.1,854.0,40.078947368421055,2.4,613.0,39.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452,5,1,6,153,0,0,0,0
2004-06-01 06:00:00,0.3,985.0,71.44736842105263,6.1,816.0,107.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412,6,1,6,153,0,0,0,0
2004-06-01 07:00:00,1.4,1225.0,243.30769230769232,12.5,1067.0,190.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472,7,1,6,153,0,0,0,0
2004-06-01 08:00:00,2.7,1313.0,424.475,19.5,1283.0,236.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.542,8,1,6,153,0,0,0,0
2004-06-01 09:00:00,2.3,1199.0,377.825,15.2,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826,9,1,6,153,0,0,0,0
2004-06-01 10:00:00,1.8,1182.0,283.275,12.0,1051.0,211.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023,10,1,6,153,0,0,0,0
2004-06-01 11:00:00,1.6,1173.0,240.05,12.4,1063.0,201.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969,11,1,6,153,0,0,0,0
2004-06-01 12:00:00,1.9,1259.0,240.26315789473685,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775,12,1,6,153,0,0,0,0
2004-06-01 13:00:00,2.5,1263.0,262.5,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509,13,1,6,153,0,0,0,0
2004-06-01 14:00:00,1.6,1156.0,233.15384615384616,13.5,1100.0,143.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262,14,1,6,153,0,0,0,0
2004-06-01 15:00:00,1.5,1167.0,230.42105263157896,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487,15,1,6,153,0,0,0,0
2004-06-01 16:00:00,2.5,1278.0,231.44736842105263,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628,16,1,6,153,0,0,0,0
2004-06-01 17:00:00,3.6,1342.0,300.9736842105263,22.0,1351.0,216.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636,17,1,6,153,0,0,0,0
2004-06-01 18:00:00,3.5,1353.0,390.5897435897436,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968,18,1,6,153,0,0,0,0
2004-06-01 19:00:00,4.8,1501.0,479.4102564102564,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,19,1,6,153,0,1,0,1
2004-06-01 20:00:00,3.7,1355.0,407.87179487179486,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436,20,1,6,153,0,0,0,0
2004-06-01 21:00:00,2.1,1230.0,210.97435897435898,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329,21,1,6,153,0,0,0,0
2004-06-01 22:00:00,1.6,1148.0,141.84615384615384,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914,22,1,6,153,0,0,0,0
2004-06-01 23:00:00,2.2,1171.0,130.0,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251,23,1,6,153,0,0,0,0
2004-06-02 00:00:00,0.8,1021.0,103.12820512820512,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269,0,2,6,154,0,0,0,0
2004-06-02 01:00:00,0.8,964.0,82.05128205128206,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203,1,2,6,154,0,0,0,0
2004-06-02 02:00:00,0.8,887.0,67.33333333333333,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043,2,2,6,154,0,0,0,0
2004-06-02 03:00:00,0.8689024390243902,885.0,54.87179487179487,5.2,773.0,43.0,1051.0,38.0,1641.0,805.0,18.5,70.7,1.4962,3,2,6,154,0,0,0,0
2004-06-02 04:00:00,0.8055045871559632,830.0,42.743589743589745,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689,4,2,6,154,0,0,0,0
2004-06-02 05:00:00,0.7055727554179567,792.0,40.078947368421055,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742,5,2,6,154,0,0,0,0
2004-06-02 06:00:00,0.9113846153846153,813.0,71.44736842105263,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769,6,2,6,154,0,0,0,0
2004-06-02 07:00:00,1.8066465256797584,890.0,243.30769230769232,3.9,703.0,48.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843,7,2,6,154,0,0,0,0
2004-06-02 08:00:00,2.830930930930931,984.0,424.475,6.9,854.0,73.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002,8,2,6,154,0,0,0,0
2004-06-02 09:00:00,2.978378378378378,1043.0,377.825,8.5,920.0,95.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973,9,2,6,154,0,0,0,0
2004-06-02 10:00:00,2.5739520958083832,1054.0,283.275,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724,10,2,6,154,0,0,0,0
2004-06-02 11:00:00,2.2615615615615616,1063.0,240.05,8.8,930.0,102.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492,11,2,6,154,0,0,0,0
2004-06-02 12:00:00,2.162235649546828,978.0,240.26315789473685,7.4,873.0,80.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603,12,2,6,154,0,0,0,0
2004-06-02 13:00:00,2.200906344410876,887.0,262.5,4.7,748.0,36.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581,13,2,6,154,0,0,0,0
2004-06-02 14:00:00,2.1311377245508982,887.0,233.15384615384616,4.8,754.0,32.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493,14,2,6,154,0,0,0,0
2004-06-02 15:00:00,2.0737313432835824,977.0,230.42105263157896,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286,15,2,6,154,0,0,0,0
2004-06-02 16:00:00,2.299404761904762,1043.0,231.44736842105263,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127,16,2,6,154,0,0,0,0
2004-06-02 17:00:00,2.8250746268656717,1010.0,300.9736842105263,8.1,902.0,59.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985,17,2,6,154,0,0,0,0
2004-06-02 18:00:00,3.4354166666666663,1094.0,390.5897435897436,10.5,996.0,76.0,876.0,53.0,1807.0,864.0,27.2,42.5,1.5135,18,2,6,154,0,0,0,0
2004-06-02 19:00:00,3.7388059701492535,1223.0,479.4102564102564,14.8,1142.0,145.0,778.0,88.0,1965.0,1084.0,26.2,46.4,1.5573,19,2,6,154,0,0,0,0
2004-06-02 20:00:00,3.478443113772455,1109.0,407.87179487179486,11.8,1042.0,140.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454,20,2,6,154,0,0,0,0
2004-06-02 21:00:00,2.6101796407185627,1026.0,210.97435897435898,8.7,927.0,102.0,915.0,82.0,1781.0,878.0,22.8,56.1,1.5353,21,2,6,154,0,0,0,0
2004-06-02 22:00:00,1.9717717717717718,1036.0,141.84615384615384,8.7,928.0,89.0,914.0,59.0,1787.0,909.0,21.9,60.9,1.5799,22,2,6,154,0,0,0,0
2004-06-02 23:00:00,1.8675675675675676,963.0,130.0,6.9,853.0,62.0,995.0,43.0,1732.0,789.0,21.7,61.0,1.5617,23,2,6,154,0,0,0,0
2004-06-03 00:00:00,1.7753012048192771,996.0,103.12820512820512,7.3,868.0,69.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568,0,3,6,155,0,0,0,0
2004-06-03 01:00:00,1.4498489425981873,999.0,82.05128205128206,6.9,853.0,63.0,951.0,49.0,1756.0,885.0,20.3,70.9,1.6699,1,3,6,155,0,0,0,0
2004-06-03 02:00:00,1.090332326283988,893.0,67.33333333333333,4.6,741.0,31.0,1056.0,36.0,1664.0,743.0,18.9,79.0,1.704,2,3,6,155,0,0,0,0
2004-06-03 03:00:00,0.8689024390243902,730.0,54.87179487179487,1.3,530.0,31.0,1517.0,36.0,1362.0,445.0,18.1,64.6,1.3276,3,3,6,155,0,0,0,0
2004-06-03 04:00:00,0.8055045871559632,753.0,42.743589743589745,1.7,562.0,17.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655,4,3,6,155,0,0,0,0
2004-06-03 05:00:00,0.7055727554179567,825.0,40.078947368421055,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.346,5,3,6,155,0,0,0,0
2004-06-03 06:00:00,0.9113846153846153,1012.0,71.44736842105263,10.1,982.0,184.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479,6,3,6,155,0,0,0,0
2004-06-03 07:00:00,1.8066465256797584,1221.0,243.30769230769232,19.9,1293.0,248.0,688.0,74.0,2144.0,1316.0,19.0,61.7,1.3393,7,3,6,155,0,0,0,0
2004-06-03 08:00:00,2.830930930930931,1215.0,424.475,20.2,1303.0,220.0,694.0,97.0,2180.0,1358.0,20.0,57.4,1.3268,8,3,6,155,0,0,0,0
2004-06-03 09:00:00,2.978378378378378,1234.0,377.825,20.8,1318.0,243.0,714.0,108.0,2108.0,2202.0,22.6,45.9,1.2418,9,3,6,155,0,0,0,0
2004-06-03 10:00:00,2.5739520958083832,1138.0,283.275,15.1,1152.0,164.0,798.0,93.0,1877.0,1947.0,27.3,34.3,1.2284,10,3,6,155,0,0,0,0
2004-06-03 11:00:00,2.2615615615615616,987.0,240.05,10.9,1009.0,164.0,914.0,93.0,1697.0,1227.0,27.4,31.0,1.1184,11,3,6,155,0,0,0,0
2004-06-03 12:00:00,2.162235649546828,980.0,240.26315789473685,11.1,1019.0,164.0,921.0,93.0,1720.0,950.0,26.2,33.6,1.1244,12,3,6,155,0,0,0,0
2004-06-03 13:00:00,2.200906344410876,966.0,262.5,12.1,1054.0,253.2890855457227,885.0,119.15929203539822,1742.0,917.0,26.8,32.4,1.1263,13,3,6,155,0,0,0,0
2004-06-03 14:00:00,2.1311377245508982,905.0,233.15384615384616,8.6,923.0,242.57771260997066,1025.0,116.16129032258064,1582.0,707.0,28.7,27.7,1.071,14,3,6,155,0,0,0,0
2004-06-03 15:00:00,2.0737313432835824,903.0,230.42105263157896,9.7,968.0,239.04117647058823,992.0,117.00294117647059,1565.0,740.0,28.7,25.0,0.9684,15,3,6,155,0,0,0,0
2004-06-03 16:00:00,2.299404761904762,914.0,231.44736842105263,11.0,1014.0,261.28823529411767,988.0,123.5264705882353,1597.0,775.0,29.1,22.3,0.8811,16,3,6,155,0,0,0,0
2004-06-03 17:00:00,2.8250746268656717,1050.0,300.9736842105263,16.6,1199.0,307.96755162241885,849.0,135.88790560471978,1781.0,1035.0,29.0,24.5,0.9655,17,3,6,155,0,0,0,0
2004-06-03 18:00:00,3.4354166666666663,1043.0,390.5897435897436,14.7,1139.0,350.0529411764706,876.0,145.94411764705882,1756.0,1001.0,27.2,28.3,1.0016,18,3,6,155,0,0,0,0
2004-06-03 19:00:00,3.7388059701492535,1125.0,479.4102564102564,19.5,1283.0,365.6371681415929,792.0,150.24483775811208,1899.0,1101.0,25.3,30.0,0.952,19,3,6,155,0,0,0,0
2004-06-03 20:00:00,3.478443113772455,1058.0,407.87179487179486,14.5,1134.0,350.2573964497041,855.0,145.23076923076923,1797.0,1034.0,24.1,34.8,1.0333,20,3,6,155,0,0,0,0
2004-06-03 21:00:00,2.6101796407185627,951.0,210.97435897435898,7.8,892.0,288.7032640949555,1015.0,130.7240356083086,1611.0,786.0,23.0,43.1,1.1993,21,3,6,155,0,0,0,0
2004-06-03 22:00:00,1.9717717717717718,944.0,141.84615384615384,7.8,891.0,218.8545994065282,1016.0,114.89317507418397,1593.0,844.0,22.1,43.9,1.1521,22,3,6,155,0,0,0,0
2004-06-03 23:00:00,1.8675675675675676,959.0,130.0,7.8,892.0,197.97626112759644,996.0,108.02373887240356,1616.0,866.0,21.0,48.1,1.178,23,3,6,155,0,0,0,0
2004-06-04 00:00:00,1.7753012048192771,974.0,103.12820512820512,8.5,919.0,190.4925816023739,976.0,103.3293768545994,1638.0,909.0,20.6,49.2,1.1754,0,4,6,156,0,0,0,0
2004-06-04 01:00:00,1.4498489425981873,880.0,82.05128205128206,5.7,799.0,157.2640949554896,1097.0,90.53115727002967,1533.0,724.0,21.2,47.6,1.1799,1,4,6,156,0,0,0,0
2004-06-04 02:00:00,1.090332326283988,853.0,67.33333333333333,4.5,740.0,118.83775811209439,1146.0,75.3834808259587,1526.0,715.0,21.0,50.1,1.2338,2,4,6,156,0,0,0,0
2004-06-04 03:00:00,0.8689024390243902,912.0,54.87179487179487,5.6,795.0,116.026706231454,1042.0,74.02967359050444,1564.0,827.0,20.1,53.1,1.2342,3,4,6,156,0,0,0,0
2004-06-04 04:00:00,0.8055045871559632,863.0,42.743589743589745,4.6,745.0,81.2433234421365,1098.0,58.6646884272997,1496.0,786.0,19.0,54.0,1.1745,4,4,6,156,0,0,0,0
2004-06-04 05:00:00,0.7055727554179567,729.0,40.078947368421055,1.2,520.0,87.04790419161677,1570.0,59.625748502994014,1318.0,445.0,19.2,51.1,1.124,5,4,6,156,0,0,0,0
2004-06-04 06:00:00,0.9113846153846153,830.0,71.44736842105263,3.4,674.0,125.69161676646706,1246.0,71.74251497005989,1459.0,607.0,19.2,53.1,1.1662,6,4,6,156,0,0,0,0
2004-06-04 07:00:00,1.8066465256797584,1198.0,243.30769230769232,17.0,1209.0,224.81656804733728,779.0,94.78338278931751,2058.0,1213.0,20.6,49.0,1.1748,7,4,6,156,0,0,0,0
2004-06-04 08:00:00,2.830930930930931,971.0,424.475,10.0,977.0,342.0058651026393,921.0,121.27941176470588,1667.0,910.0,21.8,41.9,1.077,8,4,6,156,0,0,0,0
2004-06-04 09:00:00,2.978378378378378,885.0,377.825,6.0,812.0,359.8859649122807,1100.0,130.9795321637427,1495.0,675.0,22.8,37.6,1.0315,9,4,6,156,0,0,0,0
2004-06-04 10:00:00,2.5739520958083832,862.0,283.275,5.7,798.0,338.1169590643275,1148.0,133.23684210526315,1456.0,582.0,24.8,31.3,0.9646,10,4,6,156,0,0,0,0
2004-06-04 11:00:00,2.2615615615615616,892.0,240.05,6.9,853.0,305.99415204678365,1080.0,130.1345029239766,1509.0,666.0,26.0,29.4,0.976,11,4,6,156,0,0,0,0
2004-06-04 12:00:00,2.162235649546828,933.0,240.26315789473685,9.5,960.0,272.0558823529412,994.0,124.02058823529411,1577.0,726.0,27.0,27.8,0.9731,12,4,6,156,0,0,0,0
2004-06-04 13:00:00,2.200906344410876,975.0,262.5,11.1,1017.0,253.2890855457227,930.0,119.15929203539822,1668.0,801.0,27.0,29.3,1.0277,13,4,6,156,0,0,0,0
2004-06-04 14:00:00,2.7,927.0,233.15384615384616,8.1,905.0,242.57771260997066,1016.0,116.16129032258064,1554.0,711.0,27.0,29.6,1.0419,14,4,6,156,0,0,0,0
2004-06-04 15:00:00,2.7,993.0,230.42105263157896,10.2,985.0,239.04117647058823,950.0,117.00294117647059,1680.0,790.0,25.8,32.6,1.072,15,4,6,156,0,0,0,0
2004-06-04 16:00:00,2.7,1053.0,231.44736842105263,13.3,1093.0,261.28823529411767,873.0,123.5264705882353,1749.0,924.0,26.2,32.6,1.0892,16,4,6,156,0,0,0,0
2004-06-04 17:00:00,3.6,1116.0,300.9736842105263,16.6,1198.0,307.96755162241885,811.0,135.88790560471978,1863.0,1045.0,28.3,27.5,1.0418,17,4,6,156,0,0,0,0
2004-06-04 18:00:00,3.3,1097.0,390.5897435897436,16.9,1206.0,350.0529411764706,813.0,145.94411764705882,1867.0,1088.0,26.5,29.7,1.0123,18,4,6,156,0,0,0,0
2004-06-04 19:00:00,3.6,1116.0,479.4102564102564,17.5,1226.0,365.6371681415929,792.0,150.24483775811208,1938.0,1038.0,25.7,31.8,1.0317,19,4,6,156,0,0,0,0
2004-06-04 20:00:00,2.9,1057.0,407.87179487179486,13.1,1087.0,350.2573964497041,871.0,145.23076923076923,1769.0,981.0,24.4,35.2,1.0632,20,4,6,156,0,0,0,0
2004-06-04 21:00:00,1.9,973.0,210.97435897435898,9.2,949.0,288.7032640949555,987.0,130.7240356083086,1615.0,820.0,23.5,36.9,1.0518,21,4,6,156,0,0,0,0
2004-06-04 22:00:00,2.0,1016.0,141.84615384615384,10.0,977.0,218.8545994065282,951.0,114.89317507418397,1652.0,948.0,22.4,41.0,1.1006,22,4,6,156,0,0,0,0
2004-06-04 23:00:00,2.9,1120.0,130.0,13.1,1088.0,197.97626112759644,849.0,108.02373887240356,1785.0,1067.0,21.7,44.7,1.1451,23,4,6,156,0,0,0,0
2004-06-05 00:00:00,2.7,1076.0,103.12820512820512,12.9,1080.0,190.4925816023739,846.0,103.3293768545994,1787.0,1070.0,21.1,48.1,1.1864,0,5,6,157,1,0,0,0
2004-06-05 01:00:00,1.5,937.0,82.05128205128206,7.8,890.0,157.2640949554896,970.0,90.53115727002967,1625.0,877.0,20.7,50.0,1.203,1,5,6,157,1,0,0,0
2004-06-05 02:00:00,1.6,980.0,67.33333333333333,9.2,948.0,37.0,888.0,63.0,1702.0,1028.0,19.8,53.1,1.2093,2,5,6,157,1,0,0,0
2004-06-05 03:00:00,1.3,937.0,54.87179487179487,6.9,853.0,37.0,962.0,63.0,1604.0,969.0,19.8,53.6,1.2214,3,5,6,157,1,0,0,0
2004-06-05 04:00:00,0.7,852.0,42.743589743589745,4.5,739.0,37.0,1095.0,63.0,1525.0,837.0,19.6,54.8,1.236,4,5,6,157,1,0,0,0
2004-06-05 05:00:00,0.7,858.0,40.078947368421055,4.9,757.0,57.0,1066.0,71.0,1542.0,904.0,19.3,57.3,1.265,5,5,6,157,1,0,0,0
2004-06-05 06:00:00,1.2,963.0,71.44736842105263,7.9,894.0,131.0,942.0,91.0,1702.0,1065.0,19.7,58.4,1.3254,6,5,6,157,1,0,0,0
2004-06-05 07:00:00,1.5,966.0,243.30769230769232,7.4,874.0,171.0,969.0,95.0,1682.0,999.0,19.8,59.4,1.3554,7,5,6,157,1,0,0,0
2004-06-05 08:00:00,1.5,983.0,424.475,8.0,901.0,187.0,954.0,96.0,1691.0,986.0,20.9,54.8,1.3387,8,5,6,157,1,0,0,0
2004-06-05 09:00:00,1.6,990.0,377.825,7.6,881.0,133.0,985.0,81.0,1685.0,874.0,22.4,47.9,1.2817,9,5,6,157,1,0,0,0
2004-06-05 10:00:00,1.1,891.0,283.275,5.3,780.0,87.0,1110.0,68.0,1543.0,689.0,24.1,41.3,1.2202,10,5,6,157,1,0,0,0
2004-06-05 11:00:00,1.1,883.0,240.05,5.3,778.0,61.0,1130.0,57.0,1545.0,608.0,25.9,36.9,1.2133,11,5,6,157,1,0,0,0
2004-06-05 12:00:00,1.4,914.0,240.26315789473685,8.0,900.0,86.0,1010.0,68.0,1596.0,706.0,30.7,26.0,1.1287,12,5,6,157,1,0,0,0
2004-06-05 13:00:00,1.4,896.0,262.5,8.4,917.0,83.0,1017.0,72.0,1577.0,704.0,30.3,25.2,1.0652,13,5,6,157,1,0,0,0
